name,gene,baseMean,baseMeanA,baseMeanB,foldChange,log2FoldChange,PValue,PAdj,FDR,falsePos,NT1,NT3,NT2,NaP3,NaP2,NaP1
SAUSA300_RS04910,SAUSA300_RS04910,69.7,25.7,44,1.733,0.8,2.0e-02,1.0e+00,0.0472,26,31,32,14,47,42,43
SAUSA300_RS11610,SAUSA300_RS11610,859.7,500.3,359.3,0.718,-0.5,2.0e-02,1.0e+00,0.0474,26,651,336,514,335,454,289
SAUSA300_RS06845,SAUSA300_RS06845,22.7,5.7,17,2.79,1.5,2.0e-02,1.0e+00,0.0475,27,8,0,9,19,22,10
SAUSA300_RS10965,SAUSA300_RS10965,86,30.3,55.7,1.831,0.9,2.0e-02,1.0e+00,0.0478,27,42,40,9,69,37,61
SAUSA300_RS03050,SAUSA300_RS03050,322.7,185.7,137,0.739,-0.4,2.0e-02,1.0e+00,0.0478,27,194,187,176,143,149,119
SAUSA300_RS06995,SAUSA300_RS06995,52.7,18.3,34.3,1.864,0.9,2.1e-02,1.0e+00,0.0486,27,18,28,9,38,32,33
SAUSA300_RS08735,SAUSA300_RS08735,16,3.7,12.3,3.025,1.6,2.1e-02,1.0e+00,0.0488,28,2,1,8,13,13,11
SAUSA300_RS05930,SAUSA300_RS05930,36.3,11,25.3,2.247,1.2,2.1e-02,1.0e+00,0.0492,28,12,5,16,34,30,12
SAUSA300_RS01035,SAUSA300_RS01035,20.3,15,5.3,0.364,-1.5,2.1e-02,1.0e+00,0.0492,28,7,22,16,9,5,2
SAUSA300_RS05660,SAUSA300_RS05660,53.3,34.3,19,0.552,-0.9,2.1e-02,1.0e+00,0.0495,28,35,38,30,13,17,27
SAUSA300_RS11940,SAUSA300_RS11940,105.7,41.3,64.3,1.545,0.6,2.1e-02,1.0e+00,0.0502,29,41,41,42,74,62,57
SAUSA300_RS06895,SAUSA300_RS06895,180,74,106,1.437,0.5,2.2e-02,1.0e+00,0.0503,29,76,85,61,108,102,108
SAUSA300_RS14335,SAUSA300_RS14335,206.3,121,85.3,0.706,-0.5,2.2e-02,1.0e+00,0.0517,29,127,103,133,73,88,95
SAUSA300_RS00395,SAUSA300_RS00395,284,120.3,163.7,1.359,0.4,2.2e-02,1.0e+00,0.0523,30,113,131,117,154,177,160
SAUSA300_RS10425,SAUSA300_RS10425,69.3,44.7,24.7,0.549,-0.9,2.3e-02,1.0e+00,0.0524,30,46,25,63,26,35,13
SAUSA300_RS13265,SAUSA300_RS13265,43.3,15,28.3,1.932,1,2.3e-02,1.0e+00,0.0524,30,22,12,11,22,35,28
SAUSA300_RS04770,SAUSA300_RS04770,42,13.7,28.3,2.056,1,2.3e-02,1.0e+00,0.0525,30,7,27,7,27,26,32
SAUSA300_RS10590,SAUSA300_RS10590,42,28,14,0.515,-1,2.3e-02,1.0e+00,0.0535,31,34,17,33,10,19,13
SAUSA300_RS11600,SAUSA300_RS11600,459,262,197,0.753,-0.4,2.3e-02,1.0e+00,0.0535,31,245,318,223,197,204,190
SAUSA300_RS03825,SAUSA300_RS03825,97,59,38,0.646,-0.6,2.4e-02,1.0e+00,0.0552,32,63,51,63,34,43,37
SAUSA300_RS02720,SAUSA300_RS02720,94.7,35,59.7,1.696,0.8,2.4e-02,1.0e+00,0.056,32,59,19,27,56,73,50
SAUSA300_RS09205,SAUSA300_RS09205,1739,979,760,0.776,-0.4,2.4e-02,1.0e+00,0.0562,33,794,1232,911,722,818,740
SAUSA300_RS05655,SAUSA300_RS05655,59.3,37.3,22,0.589,-0.8,2.5e-02,1.0e+00,0.0572,33,36,46,30,21,21,24
SAUSA300_RS07265,SAUSA300_RS07265,46.3,16,30.3,1.911,0.9,2.5e-02,1.0e+00,0.0574,33,27,7,14,27,29,35
SAUSA300_RS08645,SAUSA300_RS08645,85.7,54,31.7,0.583,-0.8,2.5e-02,1.0e+00,0.0574,33,52,34,76,47,27,21
SAUSA300_RS06320,SAUSA300_RS06320,231,96.7,134.3,1.398,0.5,2.5e-02,1.0e+00,0.0579,34,108,101,81,137,112,154
SAUSA300_RS12305,SAUSA300_RS12305,18.7,14,4.7,0.354,-1.5,2.6e-02,1.0e+00,0.0586,34,12,17,13,0,5,9
SAUSA300_RS07310,SAUSA300_RS07310,140,83.7,56.3,0.671,-0.6,2.6e-02,1.0e+00,0.0586,34,70,78,103,70,45,54
SAUSA300_RS09140,SAUSA300_RS09140,58.7,21.7,37,1.723,0.8,2.6e-02,1.0e+00,0.0588,34,17,22,26,31,35,45
SAUSA300_RS03600,SAUSA300_RS03600,152.3,59.3,93,1.566,0.6,2.6e-02,1.0e+00,0.059,35,45,97,36,79,95,105
SAUSA300_RS12870,SAUSA300_RS12870,50.3,17.7,32.7,1.881,0.9,2.6e-02,1.0e+00,0.0592,35,15,27,11,36,40,22
SAUSA300_RS05430,SAUSA300_RS05430,28,8.7,19.3,2.199,1.1,2.6e-02,1.0e+00,0.0592,35,12,7,7,26,12,20
SAUSA300_RS02290,SAUSA300_RS02290,159,65,94,1.447,0.5,2.7e-02,1.0e+00,0.0602,36,69,68,58,113,81,88
SAUSA300_RS08385,SAUSA300_RS08385,46,16.3,29.7,1.812,0.9,2.7e-02,1.0e+00,0.0603,36,15,18,16,29,24,36
SAUSA300_RS08005,SAUSA300_RS08005,135.7,54.3,81.3,1.487,0.6,2.7e-02,1.0e+00,0.0611,36,64,42,57,65,91,88
SAUSA300_RS00035,SAUSA300_RS00035,92.3,35.7,56.7,1.579,0.7,2.7e-02,1.0e+00,0.0613,36,31,27,49,62,53,55
SAUSA300_RS08575,SAUSA300_RS08575,244,103,141,1.369,0.5,2.8e-02,1.0e+00,0.0621,37,105,107,97,158,120,145
SAUSA300_RS02770,SAUSA300_RS02770,131.7,53.3,78.3,1.481,0.6,2.8e-02,1.0e+00,0.0628,37,56,57,47,96,65,74
SAUSA300_RS12260,SAUSA300_RS12260,96,58,38,0.651,-0.6,2.8e-02,1.0e+00,0.0633,38,52,57,65,43,41,30
SAUSA300_RS02385,SAUSA300_RS02385,450.7,194,256.7,1.321,0.4,2.8e-02,1.0e+00,0.0635,38,168,210,204,302,251,217
SAUSA300_RS11035,SAUSA300_RS11035,74.7,46.7,28,0.597,-0.7,2.9e-02,1.0e+00,0.0649,39,51,32,57,39,27,18
SAUSA300_RS07175,SAUSA300_RS07175,452.7,256,196.7,0.766,-0.4,2.9e-02,1.0e+00,0.0652,39,246,245,277,215,209,166
SAUSA300_RS06280,SAUSA300_RS06280,31.3,10.3,21,2.004,1,3.0e-02,1.0e+00,0.0654,39,12,8,11,20,25,18
SAUSA300_RS01415,SAUSA300_RS01415,32.3,22,10.3,0.473,-1.1,3.0e-02,1.0e+00,0.0657,39,15,25,26,3,16,12
SAUSA300_RS05935,SAUSA300_RS05935,30,9.3,20.7,2.233,1.2,3.0e-02,1.0e+00,0.0657,40,15,1,12,21,26,15
SAUSA300_RS05325,SAUSA300_RS05325,128.7,51.3,77.3,1.509,0.6,3.0e-02,1.0e+00,0.0661,40,56,63,35,64,74,94
SAUSA300_RS12490,SAUSA300_RS12490,177.3,70,107.3,1.545,0.6,3.0e-02,1.0e+00,0.0669,40,51,119,40,110,95,117
SAUSA300_RS13140,SAUSA300_RS13140,19.7,14,5.7,0.415,-1.3,3.1e-02,1.0e+00,0.0687,42,12,18,12,9,5,3
SAUSA300_RS00715,SAUSA300_RS00715,27,18.7,8.3,0.456,-1.1,3.2e-02,1.0e+00,0.0692,42,21,21,14,3,14,8
SAUSA300_RS03885,SAUSA300_RS03885,33,11.3,21.7,1.937,1,3.2e-02,1.0e+00,0.0693,42,11,12,11,20,21,24
SAUSA300_RS13415,SAUSA300_RS13415,74,28,46,1.664,0.7,3.2e-02,1.0e+00,0.0698,42,38,21,25,39,63,36
SAUSA300_RS09650,SAUSA300_RS09650,132.7,52.7,80,1.521,0.6,3.2e-02,1.0e+00,0.0698,43,56,58,44,114,65,61
SAUSA300_RS02510,SAUSA300_RS02510,103,61.7,41.3,0.667,-0.6,3.2e-02,1.0e+00,0.0698,43,58,69,58,45,34,45
SAUSA300_RS10925,SAUSA300_RS10925,150,88,62,0.702,-0.5,3.2e-02,1.0e+00,0.0704,43,100,76,88,64,67,55
SAUSA300_RS05100,SAUSA300_RS05100,24.3,17.3,7,0.421,-1.2,3.2e-02,1.0e+00,0.0706,43,17,28,7,3,11,7
SAUSA300_RS05960,SAUSA300_RS05960,121.3,48,73.3,1.514,0.6,3.3e-02,1.0e+00,0.0719,44,65,35,44,67,91,62
SAUSA300_RS12930,SAUSA300_RS12930,167.3,70,97.3,1.394,0.5,3.3e-02,1.0e+00,0.0725,45,67,73,70,97,102,93
SAUSA300_RS02045,SAUSA300_RS02045,23.7,7.3,16.3,2.252,1.2,3.4e-02,1.0e+00,0.0735,45,7,4,11,21,15,13
SAUSA300_RS10180,SAUSA300_RS10180,85.3,53.7,31.7,0.589,-0.8,3.4e-02,1.0e+00,0.0739,46,65,75,21,26,39,30
SAUSA300_RS03940,SAUSA300_RS03940,24.3,7,17.3,2.369,1.2,3.4e-02,1.0e+00,0.0743,46,0,12,9,17,18,17
SAUSA300_RS06440,SAUSA300_RS06440,79,30.7,48.3,1.572,0.7,3.5e-02,1.0e+00,0.0744,46,31,28,33,59,39,47
SAUSA300_RS06680,SAUSA300_RS06680,566,247,319,1.292,0.4,3.5e-02,1.0e+00,0.0746,46,260,232,249,304,268,385
SAUSA300_RS09100,SAUSA300_RS09100,21.3,6.3,15,2.306,1.2,3.5e-02,1.0e+00,0.0746,46,5,5,9,17,11,17
SAUSA300_RS11520,SAUSA300_RS11520,41,26.3,14.7,0.546,-0.9,3.5e-02,1.0e+00,0.0748,46,31,27,21,21,11,12
SAUSA300_RS03540,SAUSA300_RS03540,35.3,12,23.3,1.951,1,3.5e-02,1.0e+00,0.075,47,8,17,11,15,25,30
SAUSA300_RS13580,SAUSA300_RS13580,367,209,158,0.758,-0.4,3.5e-02,1.0e+00,0.0751,47,213,215,199,127,153,194
SAUSA300_RS04700,SAUSA300_RS04700,350.3,151,199.3,1.319,0.4,3.6e-02,1.0e+00,0.0768,48,128,167,158,170,201,227
SAUSA300_RS05630,SAUSA300_RS05630,171,99.7,71.3,0.716,-0.5,3.7e-02,1.0e+00,0.0777,49,104,82,113,64,80,70
SAUSA300_RS11985,SAUSA300_RS11985,98.3,59.3,39,0.657,-0.6,3.7e-02,1.0e+00,0.0777,49,47,56,75,43,44,30
SAUSA300_RS06375,SAUSA300_RS06375,1977.7,884.3,1093.3,1.236,0.3,3.7e-02,1.0e+00,0.0786,49,977,767,909,1144,1134,1002
SAUSA300_RS08725,SAUSA300_RS08725,160.3,93.7,66.7,0.711,-0.5,3.7e-02,1.0e+00,0.0791,50,107,96,78,76,57,67
SAUSA300_RS05940,SAUSA300_RS05940,70.3,27,43.3,1.601,0.7,3.7e-02,1.0e+00,0.0791,50,25,24,32,55,34,41
SAUSA300_RS05650,SAUSA300_RS05650,84,51,33,0.651,-0.6,3.7e-02,1.0e+00,0.0791,50,53,57,43,26,34,39
SAUSA300_RS07440,SAUSA300_RS07440,105.3,63,42.3,0.672,-0.6,3.8e-02,1.0e+00,0.0793,50,53,80,56,45,37,45
SAUSA300_RS09460,SAUSA300_RS09460,26.3,7.7,18.7,2.347,1.2,3.9e-02,1.0e+00,0.0811,51,2,5,16,29,9,18
SAUSA300_RS08715,SAUSA300_RS08715,134.3,79.3,55,0.691,-0.5,3.9e-02,1.0e+00,0.0815,52,71,65,102,45,63,57
SAUSA300_RS04715,SAUSA300_RS04715,60.7,23,37.7,1.633,0.7,3.9e-02,1.0e+00,0.0821,52,22,18,29,34,45,34
SAUSA300_RS06070,SAUSA300_RS06070,278.7,120.3,158.3,1.315,0.4,4.0e-02,1.0e+00,0.0834,53,126,114,121,157,172,146
SAUSA300_RS11300,SAUSA300_RS11300,44.7,28.7,16,0.56,-0.8,4.0e-02,1.0e+00,0.0834,53,22,27,37,21,9,18
SAUSA300_RS03815,SAUSA300_RS03815,205.7,119.7,86,0.718,-0.5,4.0e-02,1.0e+00,0.0837,53,94,159,106,75,99,84
SAUSA300_RS10490,SAUSA300_RS10490,179.7,76,103.7,1.369,0.5,4.0e-02,1.0e+00,0.0839,54,80,78,70,106,95,110
SAUSA300_RS05445,SAUSA300_RS05445,25.3,8,17.3,2.138,1.1,4.2e-02,1.0e+00,0.0868,55,7,10,7,17,25,10
SAUSA300_RS08040,SAUSA300_RS08040,138.7,57,81.7,1.436,0.5,4.3e-02,1.0e+00,0.0891,57,73,44,54,90,87,68
SAUSA300_RS10060,SAUSA300_RS10060,102.7,41.7,61,1.461,0.5,4.3e-02,1.0e+00,0.0898,58,47,38,40,62,57,64
SAUSA300_RS11365,SAUSA300_RS11365,821.3,365.7,455.7,1.246,0.3,4.3e-02,1.0e+00,0.0898,58,339,395,363,491,413,463
SAUSA300_RS09760,SAUSA300_RS09760,32.3,11.3,21,1.886,0.9,4.4e-02,1.0e+00,0.09,58,10,15,9,17,21,25
SAUSA300_RS04105,SAUSA300_RS04105,46,29.3,16.7,0.574,-0.8,4.4e-02,1.0e+00,0.09,58,36,22,30,10,17,23
SAUSA300_RS14560,SAUSA300_RS14560,259,148.7,110.3,0.741,-0.4,4.4e-02,1.0e+00,0.0904,58,155,109,182,115,120,96
SAUSA300_RS02715,SAUSA300_RS02715,124,50,74,1.476,0.6,4.4e-02,1.0e+00,0.0907,59,67,35,48,86,80,56
SAUSA300_RS04520,SAUSA300_RS04520,53.3,20,33.3,1.674,0.7,4.4e-02,1.0e+00,0.0908,59,24,17,19,42,24,34
SAUSA300_RS04835,SAUSA300_RS04835,48.7,31.3,17.3,0.573,-0.8,4.4e-02,1.0e+00,0.0908,59,15,39,40,15,19,18
SAUSA300_RS06395,SAUSA300_RS06395,33.3,22.3,11,0.499,-1,4.5e-02,1.0e+00,0.0914,59,33,23,11,6,18,9
SAUSA300_RS11435,SAUSA300_RS11435,89.7,54.7,35,0.64,-0.6,4.5e-02,1.0e+00,0.0919,60,34,63,67,48,27,30
SAUSA300_RS03485,SAUSA300_RS03485,48.3,17.7,30.7,1.738,0.8,4.5e-02,1.0e+00,0.0927,60,12,29,12,32,27,33
SAUSA300_RS05165,SAUSA300_RS05165,2404.7,1317.3,1087.3,0.826,-0.3,4.6e-02,1.0e+00,0.0933,61,1287,1411,1254,1082,1037,1143
SAUSA300_RS06160,SAUSA300_RS06160,512.3,224.3,288,1.286,0.4,4.6e-02,1.0e+00,0.0946,62,205,261,207,306,227,331
SAUSA300_RS02285,SAUSA300_RS02285,614.7,273.7,341,1.246,0.3,4.7e-02,1.0e+00,0.0947,62,282,267,272,351,319,353
SAUSA300_RS02365,SAUSA300_RS02365,45.7,16.7,29,1.723,0.8,4.7e-02,1.0e+00,0.0957,63,22,12,16,29,36,22
SAUSA300_RS12945,SAUSA300_RS12945,53.3,33.3,20,0.599,-0.7,4.7e-02,1.0e+00,0.0959,63,25,47,28,24,14,22
SAUSA300_RS02360,SAUSA300_RS02360,42,15.3,26.7,1.768,0.8,4.8e-02,1.0e+00,0.0971,64,18,16,12,17,30,33
SAUSA300_RS06060,SAUSA300_RS06060,75.7,29.3,46.3,1.562,0.6,4.9e-02,1.0e+00,0.0981,65,25,36,27,42,62,35
SAUSA300_RS12560,SAUSA300_RS12560,111.3,44.7,66.7,1.501,0.6,4.9e-02,1.0e+00,0.0997,66,45,56,33,88,44,68
SAUSA300_RS02550,SAUSA300_RS02550,1057,580.7,476.3,0.82,-0.3,5.1e-02,1.0e+00,0.1021,67,592,573,577,475,484,470
SAUSA300_RS10135,SAUSA300_RS10135,147,60.3,86.7,1.433,0.5,5.1e-02,1.0e+00,0.1027,68,46,70,65,113,62,85
SAUSA300_RS08985,SAUSA300_RS08985,33,11,22,2.033,1,5.2e-02,1.0e+00,0.1046,69,15,7,11,8,24,34
SAUSA300_RS13530,SAUSA300_RS13530,275.7,156.7,119,0.761,-0.4,5.2e-02,1.0e+00,0.1046,69,186,148,136,139,113,105
SAUSA300_RS02110,SAUSA300_RS02110,21.3,6.3,15,2.31,1.2,5.3e-02,1.0e+00,0.1054,70,0,7,12,15,18,12
SAUSA300_RS03585,SAUSA300_RS03585,386.3,215.7,170.7,0.792,-0.3,5.3e-02,1.0e+00,0.1057,70,217,223,207,184,163,165
SAUSA300_RS02405,SAUSA300_RS02405,85,50.7,34.3,0.679,-0.6,5.4e-02,1.0e+00,0.1072,71,52,53,47,35,40,28
SAUSA300_RS02880,SAUSA300_RS02880,146.3,60.3,86,1.42,0.5,5.4e-02,1.0e+00,0.1073,72,68,41,72,106,68,84
SAUSA300_RS08370,SAUSA300_RS08370,27.7,19.3,8.3,0.452,-1.1,5.4e-02,1.0e+00,0.1077,72,27,15,16,17,0,8
SAUSA300_RS06815,SAUSA300_RS06815,104.7,42.7,62,1.442,0.5,5.4e-02,1.0e+00,0.1083,72,51,42,35,62,70,54
SAUSA300_RS11060,SAUSA300_RS11060,206.3,119,87.3,0.735,-0.4,5.5e-02,1.0e+00,0.1092,73,102,138,117,88,64,110
SAUSA300_RS04470,SAUSA300_RS04470,27.3,9.3,18,1.955,1,5.5e-02,1.0e+00,0.11,74,11,6,11,23,19,12
SAUSA300_RS11960,SAUSA300_RS11960,82,50.7,31.3,0.621,-0.7,5.6e-02,1.0e+00,0.11,74,79,32,41,17,39,38
SAUSA300_RS11625,SAUSA300_RS11625,32,20.7,11.3,0.555,-0.8,5.6e-02,1.0e+00,0.11,74,15,24,23,12,12,10
SAUSA300_RS05460,SAUSA300_RS05460,22.3,7.3,15,2.055,1,5.6e-02,1.0e+00,0.11,74,10,7,5,14,18,13
SAUSA300_RS03915,SAUSA300_RS03915,166.7,70.3,96.3,1.369,0.5,5.6e-02,1.0e+00,0.1101,74,65,85,61,79,106,104
SAUSA300_RS04965,SAUSA300_RS04965,53.7,20.3,33.3,1.653,0.7,5.7e-02,1.0e+00,0.1112,75,17,22,22,38,19,43
SAUSA300_RS06220,SAUSA300_RS06220,241,139.7,101.3,0.724,-0.5,5.7e-02,1.0e+00,0.1121,76,163,85,171,130,92,82
SAUSA300_RS08605,SAUSA300_RS08605,38,24.3,13.7,0.566,-0.8,5.7e-02,1.0e+00,0.1127,76,34,17,22,14,9,18
SAUSA300_RS09105,SAUSA300_RS09105,130.7,54,76.7,1.415,0.5,5.8e-02,1.0e+00,0.113,77,36,65,61,88,74,68
SAUSA300_RS01715,SAUSA300_RS01715,16.3,11.3,5,0.403,-1.3,6.0e-02,1.0e+00,0.1166,79,13,7,14,2,11,2
SAUSA300_RS05610,SAUSA300_RS05610,78,31,47,1.504,0.6,6.1e-02,1.0e+00,0.119,81,36,35,22,42,41,58
SAUSA300_RS05170,SAUSA300_RS05170,8445.7,4615,3830.7,0.83,-0.3,6.1e-02,1.0e+00,0.1195,82,4085,5720,4040,3606,3891,3995
SAUSA300_RS05980,SAUSA300_RS05980,20.7,6.7,14,2.05,1,6.1e-02,1.0e+00,0.1195,82,8,5,7,12,16,14
SAUSA300_RS12910,SAUSA300_RS12910,129,53.3,75.7,1.426,0.5,6.1e-02,1.0e+00,0.1195,82,45,78,37,82,66,79
SAUSA300_RS13325,SAUSA300_RS13325,21.3,14.7,6.7,0.451,-1.1,6.2e-02,1.0e+00,0.1195,82,13,10,21,14,2,4
SAUSA300_RS06370,SAUSA300_RS06370,307,172.7,134.3,0.776,-0.4,6.3e-02,1.0e+00,0.1212,83,200,131,187,136,133,134
SAUSA300_RS16095,SAUSA300_RS16095,113.3,66.3,47,0.708,-0.5,6.3e-02,1.0e+00,0.1212,83,61,82,56,44,42,55
SAUSA300_RS12210,SAUSA300_RS12210,180.3,77.3,103,1.332,0.4,6.3e-02,1.0e+00,0.1212,83,70,90,72,97,112,100
SAUSA300_RS05085,SAUSA300_RS05085,31,20,11,0.548,-0.9,6.3e-02,1.0e+00,0.1215,84,17,22,21,15,5,13
SAUSA300_RS08135,SAUSA300_RS08135,119,69.7,49.3,0.714,-0.5,6.3e-02,1.0e+00,0.1218,84,85,62,62,59,42,47
SAUSA300_RS05315,SAUSA300_RS05315,48,29.7,18.3,0.623,-0.7,6.3e-02,1.0e+00,0.1219,84,34,23,32,20,20,15
SAUSA300_RS05440,SAUSA300_RS05440,21.3,7,14.3,2.093,1.1,6.4e-02,1.0e+00,0.1232,85,10,4,7,15,19,9
SAUSA300_RS13185,SAUSA300_RS13185,51.3,19,32.3,1.699,0.8,6.4e-02,1.0e+00,0.1232,85,29,5,23,31,28,38
SAUSA300_RS09810,SAUSA300_RS09810,213,92.3,120.7,1.309,0.4,6.4e-02,1.0e+00,0.1232,85,85,97,95,122,106,134
SAUSA300_RS03770,SAUSA300_RS03770,20.3,14,6.3,0.457,-1.1,6.4e-02,1.0e+00,0.1233,86,10,13,19,2,12,5
SAUSA300_RS12630,SAUSA300_RS12630,20,13.7,6.3,0.47,-1.1,6.5e-02,1.0e+00,0.1235,86,19,10,12,3,11,5
SAUSA300_RS03410,SAUSA300_RS03410,100.3,41,59.3,1.454,0.5,6.5e-02,1.0e+00,0.1235,86,56,41,26,64,60,54
SAUSA300_RS02915,SAUSA300_RS02915,22.7,15.3,7.3,0.495,-1,6.5e-02,1.0e+00,0.1235,86,10,17,19,3,9,10
SAUSA300_RS03360,SAUSA300_RS03360,43,15.7,27.3,1.741,0.8,6.6e-02,1.0e+00,0.1249,87,10,28,9,20,30,32
SAUSA300_RS04310,SAUSA300_RS04310,49,30.7,18.3,0.614,-0.7,6.6e-02,1.0e+00,0.1251,88,39,27,26,17,12,26
SAUSA300_RS10290,SAUSA300_RS10290,93,38.3,54.7,1.427,0.5,6.7e-02,1.0e+00,0.1264,89,41,39,35,62,54,48
SAUSA300_RS05200,SAUSA300_RS05200,19,13,6,0.462,-1.1,6.7e-02,1.0e+00,0.1268,89,17,8,14,2,7,9
SAUSA300_RS01540,SAUSA300_RS01540,88.7,52.3,36.3,0.702,-0.5,6.7e-02,1.0e+00,0.1272,89,54,55,48,40,34,35
SAUSA300_RS03785,SAUSA300_RS03785,34,22,12,0.55,-0.9,6.8e-02,1.0e+00,0.1286,91,23,34,9,10,15,11
SAUSA300_RS08615,SAUSA300_RS08615,76.3,30,46.3,1.523,0.6,6.9e-02,1.0e+00,0.1293,91,29,19,42,40,61,38
SAUSA300_RS05310,SAUSA300_RS05310,17.7,5.3,12.3,2.18,1.1,6.9e-02,1.0e+00,0.13,92,5,2,9,14,14,9
SAUSA300_RS05395,SAUSA300_RS05395,201.3,85.7,115.7,1.346,0.4,6.9e-02,1.0e+00,0.1302,92,107,53,97,122,117,108
SAUSA300_RS05145,SAUSA300_RS05145,36,13.3,22.7,1.711,0.8,7.0e-02,1.0e+00,0.132,93,13,15,12,16,25,27
SAUSA300_RS06405,SAUSA300_RS06405,27.7,9.7,18,1.871,0.9,7.0e-02,1.0e+00,0.1322,94,5,16,8,18,15,21
SAUSA300_RS12935,SAUSA300_RS12935,244.3,105.3,139,1.314,0.4,7.1e-02,1.0e+00,0.1322,94,111,84,121,165,143,109
SAUSA300_RS04990,SAUSA300_RS04990,1030.3,464.3,566,1.219,0.3,7.3e-02,1.0e+00,0.137,97,455,415,523,659,541,498
SAUSA300_RS07260,SAUSA300_RS07260,27,9.7,17.3,1.813,0.9,7.4e-02,1.0e+00,0.1386,99,10,12,7,17,17,18
SAUSA300_RS04245,SAUSA300_RS04245,186,107.3,78.7,0.731,-0.5,7.5e-02,1.0e+00,0.1401,100,134,69,119,69,102,65
SAUSA300_RS11385,SAUSA300_RS11385,1680,918.3,761.7,0.829,-0.3,7.6e-02,1.0e+00,0.1409,101,1031,796,928,667,876,742
SAUSA300_RS03245,SAUSA300_RS03245,142,82.7,59.3,0.716,-0.5,7.6e-02,1.0e+00,0.1419,101,77,92,79,43,46,89
SAUSA300_RS05820,SAUSA300_RS05820,427.3,184.7,242.7,1.31,0.4,7.7e-02,1.0e+00,0.1431,102,202,115,237,238,303,187
SAUSA300_RS06115,SAUSA300_RS06115,205.7,88.3,117.3,1.326,0.4,7.7e-02,1.0e+00,0.1431,103,70,109,86,135,90,127
SAUSA300_RS11955,SAUSA300_RS11955,62,37.3,24.7,0.666,-0.6,7.7e-02,1.0e+00,0.1435,103,38,34,40,24,32,18
SAUSA300_RS01895,SAUSA300_RS01895,34.3,21.7,12.7,0.577,-0.8,7.8e-02,1.0e+00,0.1444,104,18,17,30,19,9,10
SAUSA300_RS09340,SAUSA300_RS09340,160.3,91.7,68.7,0.747,-0.4,7.8e-02,1.0e+00,0.1444,104,107,68,100,75,71,60
SAUSA300_RS11115,SAUSA300_RS11115,41.3,25.7,15.7,0.619,-0.7,7.8e-02,1.0e+00,0.1445,104,22,27,28,12,20,15
SAUSA300_RS06380,SAUSA300_RS06380,33.7,12,21.7,1.813,0.9,7.9e-02,1.0e+00,0.1446,104,17,7,12,27,28,10
SAUSA300_RS08140,SAUSA300_RS08140,27,9.7,17.3,1.84,0.9,8.0e-02,1.0e+00,0.1467,106,12,12,5,15,14,23
SAUSA300_RS14655,SAUSA300_RS14655,34.7,21.7,13,0.588,-0.8,8.0e-02,1.0e+00,0.1468,106,22,17,26,9,18,12
SAUSA300_RS05455,SAUSA300_RS05455,320,178.3,141.7,0.798,-0.3,8.3e-02,1.0e+00,0.1528,111,182,192,161,143,120,162
SAUSA300_RS03845,SAUSA300_RS03845,376.3,166.3,210,1.261,0.3,8.4e-02,1.0e+00,0.1546,112,191,165,143,226,243,161
SAUSA300_RS00910,SAUSA300_RS00910,36.7,23,13.7,0.596,-0.7,8.6e-02,1.0e+00,0.1582,115,31,25,13,18,12,11
SAUSA300_RS07505,SAUSA300_RS07505,37.3,13.3,24,1.749,0.8,8.7e-02,1.0e+00,0.1593,116,19,5,16,19,36,17
SAUSA300_RS02920,SAUSA300_RS02920,23.3,15.3,8,0.532,-0.9,8.8e-02,1.0e+00,0.1609,117,15,22,9,5,9,10
SAUSA300_RS07975,SAUSA300_RS07975,129.3,55,74.3,1.342,0.4,8.9e-02,1.0e+00,0.1629,119,53,64,48,80,79,64
SAUSA300_RS15410,SAUSA300_RS15410,80.7,32.3,48.3,1.499,0.6,9.0e-02,1.0e+00,0.1643,120,35,46,16,39,39,67
SAUSA300_RS08065,SAUSA300_RS08065,48,18.7,29.3,1.601,0.7,9.0e-02,1.0e+00,0.1643,120,28,21,7,29,28,31
SAUSA300_RS03420,SAUSA300_RS03420,43.3,17,26.3,1.584,0.7,9.1e-02,1.0e+00,0.1649,121,21,15,15,34,21,24
SAUSA300_RS04760,SAUSA300_RS04760,85.7,35.3,50.3,1.435,0.5,9.1e-02,1.0e+00,0.1649,121,51,27,28,50,58,43
SAUSA300_RS09035,SAUSA300_RS09035,708,387,321,0.83,-0.3,9.2e-02,1.0e+00,0.1657,122,402,430,329,308,321,334
SAUSA300_RS04575,SAUSA300_RS04575,27.7,10,17.7,1.769,0.8,9.2e-02,1.0e+00,0.1657,122,10,12,8,24,12,17
SAUSA300_RS00220,SAUSA300_RS00220,16.3,5.3,11,2.127,1.1,9.2e-02,1.0e+00,0.1657,122,10,2,4,10,14,9
SAUSA300_RS10075,SAUSA300_RS10075,89.7,36.3,53.3,1.462,0.5,9.2e-02,1.0e+00,0.1657,122,29,22,58,52,65,43
SAUSA300_RS12480,SAUSA300_RS12480,265.7,118,147.7,1.255,0.3,9.2e-02,1.0e+00,0.1661,123,107,136,111,144,157,142
SAUSA300_RS13880,SAUSA300_RS13880,76.7,45,31.7,0.7,-0.5,9.3e-02,1.0e+00,0.167,124,53,41,41,38,34,23
SAUSA300_RS11505,SAUSA300_RS11505,466.7,257,209.7,0.816,-0.3,9.3e-02,1.0e+00,0.1678,124,243,301,227,185,232,212
